id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_superhost
1179069068165001245,179800202,Miguel Hidalgo,19.456013259160738,-99.18807314232788,Entire home/apt,591.0,2,18,1.18,10,355,13,1
1179072609723696998,581743320,Cuauhtémoc,19.42967,-99.13075,Private room,939.0,1,2,0.13,5,363,0,0
1179076110714833836,272887142,Miguel Hidalgo,19.4000014,-99.1768678,Entire home/apt,796.0,6,10,0.66,2,323,8,0
1179080600373332909,581743320,Cuauhtémoc,19.42951,-99.13032,Private room,830.0,1,0,0.0,5,365,0,0
1179081249100598607,583504159,Venustiano Carranza,19.4109363,-99.1112574,Entire home/apt,1044.0,1,85,5.7,1,204,70,1
1179088171124706119,581743320,Cuauhtémoc,19.42813,-99.13218,Private room,1379.0,1,0,0.0,5,365,0,0
1179096081374630485,583508679,Cuauhtémoc,19.4107035,-99.1769055,Entire home/apt,1816.0,1,62,4.7,8,284,59,1
1179099830125142736,364247303,Miguel Hidalgo,19.45278,-99.18501,Entire home/apt,741.0,1,22,1.5,2,363,18,1
1179196519229213225,352959504,Cuauhtémoc,19.41552537085075,-99.16257689266703,Entire home/apt,82956.0,2,2,0.34,15,202,2,0
1179305939805333211,480370318,Miguel Hidalgo,19.44563085652713,-99.16927099227904,Private room,495.0,1,9,0.59,3,253,4,0
1179312379158410993,30244578,Cuauhtémoc,19.4118141,-99.1613067,Entire home/apt,1622.0,3,16,1.23,4,270,13,1
1179335028845109123,28879654,Benito Juárez,19.3944257,-99.1795056,Entire home/apt,1563.0,1,57,3.75,5,312,46,1
1179624058163346349,48158581,Cuauhtémoc,19.43164588138208,-99.16470402354555,Private room,750.0,1,12,0.89,1,348,8,0
1179714470415714280,383182183,Miguel Hidalgo,19.43247,-99.18458,Entire home/apt,5417.0,1,10,0.94,2,299,10,0
1179815387807949645,66362875,Cuauhtémoc,19.41506,-99.15953,Private room,713.0,1,0,0.0,1,89,0,0
1179841067551809423,541899248,Iztacalco,19.3974,-99.10002,Private room,900.0,1,31,2.02,1,279,24,1
1180049165725771870,34405478,Benito Juárez,19.378715,-99.1531561,Entire home/apt,1330.0,1,13,0.95,2,312,7,0
1180255860512578921,203911722,Miguel Hidalgo,19.40650773291466,-99.24299281549142,Private room,1112.0,2,3,0.51,1,179,3,0
1180272705472006836,4600025,Cuauhtémoc,19.43219640235207,-99.16290041059256,Entire home/apt,3801.0,1,31,2.84,1,329,31,1
1180355424844842216,542347723,Cuauhtémoc,19.415255559043377,-99.156900786127,Entire home/apt,846.0,1,41,2.65,4,293,32,1
1180489565194364943,144493004,Cuauhtémoc,19.4308122,-99.143321,Entire home/apt,470.0,14,5,0.47,2,334,5,0
1180551447354227627,29784689,Cuauhtémoc,19.4108936,-99.1676923,Entire home/apt,7133.0,2,45,2.92,1,101,38,1
1180568953378368735,18151616,Álvaro Obregón,19.35313,-99.19064,Private room,376.0,2,58,3.76,1,116,48,1
1180774248705926006,38177706,Cuauhtémoc,19.4197402,-99.1561428,Private room,525.0,3,60,3.95,19,167,46,1
1180793964324434521,38177706,Cuauhtémoc,19.4197402,-99.1561428,Private room,439.0,3,19,1.24,19,145,12,1
1181140509429994955,490856795,Tlalpan,19.300112381590477,-99.2189947111145,Private room,303.0,1,9,0.59,5,238,3,0
1181171962926268576,583148230,Cuauhtémoc,19.4123465,-99.16231,Entire home/apt,770.0,1,40,2.6,3,328,31,1
1181223632116955463,88867963,Tlalpan,19.291482439801783,-99.1829973883606,Private room,667.0,2,6,0.41,3,174,4,0
1181233833531656903,508248672,Cuauhtémoc,19.419693801180653,-99.14655069144136,Entire home/apt,817.0,3,0,0.0,1,269,0,0
1181253239540190634,584072867,Benito Juárez,19.37125,-99.17308,Private room,401.0,1,1,0.06,2,269,0,0
1181318139687020134,15147469,Benito Juárez,19.39638842137936,-99.17391594457412,Private room,659.0,2,2,2.0,1,252,2,0
1181341317110921967,539536064,Miguel Hidalgo,19.4388137,-99.1808571,Entire home/apt,964.0,3,42,3.12,1,338,37,1
1181354065806825727,93773406,Álvaro Obregón,19.35751,-99.18732,Private room,495.0,2,2,0.15,1,268,1,0
1181383605660588355,162265950,Cuauhtémoc,19.4301543,-99.157738,Private room,821.0,2,2,0.15,1,89,0,0
1181397541074603475,584072867,Benito Juárez,19.37020034250955,-99.17177973414988,Private room,420.0,1,0,0.0,2,269,0,0
1181402737296081714,119949635,Cuauhtémoc,19.407084282239328,-99.17258888483047,Entire home/apt,665.0,2,48,3.39,11,268,43,1
1181439727160350371,259216359,Miguel Hidalgo,19.43889636836331,-99.18091110885145,Entire home/apt,1432.0,1,24,1.83,1,247,22,1
1181455390855101200,584134130,Miguel Hidalgo,19.433081324735205,-99.19007798605875,Entire home/apt,1531.0,2,26,1.71,5,236,22,1
1181460793686201517,584137400,Cuauhtémoc,19.415471,-99.17937390000002,Entire home/apt,1444.0,1,39,2.55,2,25,27,0
1181538450255965625,27640175,Coyoacán,19.356112284261933,-99.16628318874425,Entire home/apt,1000.0,1,3,0.23,34,89,2,0
1181996437030295783,547379024,Cuauhtémoc,19.40786,-99.16873,Private room,734464.0,1,0,0.0,24,124,0,0
1182014858085020088,565108741,Gustavo A. Madero,19.4596674,-99.0935864,Entire home/apt,829.0,2,39,2.53,1,284,29,1
1182047482966723265,335393886,Miguel Hidalgo,19.4382512,-99.1919603,Entire home/apt,1971.0,1,74,4.76,18,365,44,1
1182047773202804360,141431028,Cuauhtémoc,19.4169896,-99.1432669,Entire home/apt,676.0,1,81,5.26,1,258,65,1
1182055694879728862,59580086,Cuauhtémoc,19.410358343663443,-99.17225971517126,Entire home/apt,5273.0,3,41,2.66,1,44,23,0
1182062126516412153,229769766,Miguel Hidalgo,19.45163,-99.1701,Entire home/apt,1801.0,1,9,0.59,1,308,4,0
1182063941887450884,50305161,Cuauhtémoc,19.4209495,-99.1536367,Entire home/apt,1954.0,3,36,2.39,89,357,29,1
1182065145170665267,584314828,Cuauhtémoc,19.4249386,-99.1657892,Entire home/apt,1475.0,2,85,5.59,2,22,65,0
1182096079911509218,276377520,Cuauhtémoc,19.41136,-99.17356,Entire home/apt,3035.0,1,36,2.44,61,352,27,1
1182105570686310182,561280729,Gustavo A. Madero,19.474238197914215,-99.12101330804556,Entire home/apt,468.0,2,16,1.05,5,327,15,1
1182129504311879577,10764020,Cuauhtémoc,19.40545,-99.17516,Entire home/apt,4385.0,1,38,2.71,164,277,32,1
1182174689399436882,157291355,Cuauhtémoc,19.41353635523727,-99.16310557192344,Private room,315.0,1,5,0.77,5,354,5,0
1182175437182476039,2653797,Cuauhtémoc,19.449376866500003,-99.1584693152032,Private room,545.0,3,2,0.14,4,329,1,0
1182587052027173335,449266966,Cuauhtémoc,19.431709,-99.1448388,Private room,634.0,1,35,2.38,1,83,28,1
1182596837047217430,445390762,Cuauhtémoc,19.4105986,-99.1682793,Entire home/apt,5022.0,2,22,1.9,19,57,22,0
1182617998271732611,584457332,Tlalpan,19.28065918438377,-99.17216793121338,Private room,1202.0,1,4,0.31,1,269,3,0
1182665025283251175,261011914,Miguel Hidalgo,19.411041549340663,-99.19085694048336,Entire home/apt,927.0,3,22,1.81,2,347,22,1
1182666953100669185,584478844,Cuauhtémoc,19.403364266381374,-99.1645974962952,Entire home/apt,758.0,4,6,0.53,5,175,6,0
1182675971982432034,117703068,Benito Juárez,19.372517729050266,-99.17095937961884,Private room,463.0,1,5,0.33,12,236,4,0
1182682711087240892,125776249,Cuajimalpa de Morelos,19.359499489263666,-99.2707763822023,Entire home/apt,2400.0,1,0,0.0,1,279,0,0
1182686562907967852,543864836,Iztapalapa,19.367609,-99.1095878,Entire home/apt,590.0,1,39,2.53,1,365,26,1
1182688507659529712,584489503,Tlalpan,19.2651711,-99.2058095,Entire home/apt,510.0,2,10,0.68,2,346,5,0
1182688612133066865,5126969,Miguel Hidalgo,19.44459821761592,-99.20206668059949,Entire home/apt,2361.0,1,15,0.99,42,255,10,0
1182693050682572981,584365534,Cuauhtémoc,19.41406,-99.16368,Entire home/apt,15321.0,1,3,0.23,8,206,2,0
1182695682324306252,584365534,Cuauhtémoc,19.41406,-99.16368,Entire home/apt,687.0,1,82,5.39,8,290,69,1
1182698172143955480,584365534,Cuauhtémoc,19.41406,-99.16368,Entire home/apt,621.0,1,182,12.94,8,289,178,1
1182703508975894475,584478844,Cuauhtémoc,19.4142903,-99.1641423,Entire home/apt,1440.0,4,5,0.53,5,182,5,0
1182722003171753406,117136943,Cuauhtémoc,19.43191,-99.16672,Entire home/apt,836.0,2,53,3.49,1,250,40,1
1182725093001596200,547379024,Cuauhtémoc,19.40786,-99.16873,Private room,12533.0,1,0,0.0,24,147,0,0
1182778510131741915,508586213,Tlalpan,19.278941,-99.1423941,Entire home/apt,990.0,5,18,1.33,2,151,13,1
1182862337591432264,99067776,Cuauhtémoc,19.4270752,-99.1510003,Entire home/apt,1500.0,2,1,0.09,1,339,1,0
1182862745474775924,119507082,Benito Juárez,19.3876737,-99.1498313,Entire home/apt,710.0,2,5,0.33,3,343,3,0
1182872164979247503,68762176,Cuauhtémoc,19.41444,-99.17836,Entire home/apt,1782.0,1,60,4.03,9,232,53,1
1182994598605269180,164679747,Cuauhtémoc,19.4181403,-99.1650232,Entire home/apt,1614.0,2,45,3.26,1,94,41,1
1182997488972604693,529319116,Tlalpan,19.274341,-99.1694371,Private room,958.0,1,24,1.58,19,245,15,1
1183069460389562837,584578702,Cuauhtémoc,19.42133197018911,-99.14712602816782,Private room,2170.0,1,31,2.75,5,364,31,1
1183073636028923376,584578702,Cuauhtémoc,19.41977763704601,-99.14636124655736,Private room,3161.0,1,31,2.89,5,364,31,1
1183074833742179663,584578702,Cuauhtémoc,19.42102682334857,-99.14695083443048,Private room,3440.0,1,2,0.17,5,356,2,0
1183076092026669280,584578702,Cuauhtémoc,19.420001756179897,-99.14531632473782,Private room,6080.0,1,1,0.07,5,364,0,0
1183077379679766951,584578702,Cuauhtémoc,19.42165640019861,-99.14705298735876,Private room,4246.0,1,1,0.15,5,364,1,0
1183231245339034871,123368090,Cuauhtémoc,19.42103,-99.17129,Entire home/apt,1104.0,1,54,3.51,5,158,32,1
1183326450008044960,438265201,Cuauhtémoc,19.40854,-99.1773,Private room,329.0,1,2,0.15,22,365,0,0
1183327871471988098,477819576,Cuauhtémoc,19.4344442,-99.1536723,Entire home/apt,1278.0,1,31,2.02,32,28,22,0
1183346281861984437,547379024,Cuauhtémoc,19.40786,-99.16873,Private room,16438.0,1,0,0.0,24,149,0,0
1183372505601550901,529694676,Cuauhtémoc,19.4144905,-99.1564152,Entire home/apt,1239.0,1,161,10.52,6,364,121,1
1183372673903242640,529694676,Cuauhtémoc,19.4144905,-99.1564152,Entire home/apt,1732.0,1,23,1.52,6,342,15,1
1183431082893996025,547379024,Cuauhtémoc,19.40786,-99.16873,Private room,16438.0,1,0,0.0,24,143,0,0
1183469893359897958,529694676,Cuauhtémoc,19.4144905,-99.1564152,Entire home/apt,1622.0,1,54,3.57,6,364,33,1
1183512642560175739,101241711,Benito Juárez,19.39300589323768,-99.15341959120208,Shared room,250.0,1,27,1.78,8,363,19,1
1183518988939057022,80333895,Cuauhtémoc,19.4107033,-99.173272,Private room,1526.0,2,6,0.48,2,332,5,0
1183530031257520228,150617712,Cuauhtémoc,19.40843,-99.1769,Private room,389.0,1,3,0.19,88,365,2,0
1183543220030049737,438265201,Cuauhtémoc,19.40793,-99.17537,Private room,389.0,1,7,0.46,22,347,2,0
1183566678423680793,53451673,Miguel Hidalgo,19.4388137,-99.1808571,Entire home/apt,1159.0,2,40,2.61,1,254,29,1
1183625885067773823,333035396,Miguel Hidalgo,19.4327,-99.17934,Entire home/apt,1372.0,1,67,4.42,156,246,49,1
1183726376805867398,584776426,Miguel Hidalgo,19.4406244,-99.1686867,Entire home/apt,640.0,1,0,0.0,1,365,0,0
1183800945826872213,293574406,Venustiano Carranza,19.457124449563032,-99.11712750792503,Private room,1575.0,2,8,0.64,7,361,5,0
1183992658635004821,319095769,Benito Juárez,19.40048705009579,-99.16330553536064,Private room,471.0,1,74,4.91,4,202,64,1
1184051752569881475,202714576,Gustavo A. Madero,19.4946089,-99.0932499,Private room,441.0,1,0,0.0,3,365,0,0
1184081138530862070,202714576,Gustavo A. Madero,19.4946089,-99.0932499,Private room,441.0,1,0,0.0,3,365,0,0
1184107079176155524,202714576,Gustavo A. Madero,19.4946089,-99.0932499,Private room,461.0,1,0,0.0,3,365,0,0
1184134976058622566,547379024,Cuauhtémoc,19.40786,-99.16873,Private room,10896.0,1,0,0.0,24,147,0,0
1184222104319778833,200235979,Cuauhtémoc,19.40988,-99.16741,Entire home/apt,1377.0,2,43,2.96,3,47,35,0
1184360064290696604,18420925,Cuauhtémoc,19.43657895640505,-99.15304993809816,Entire home/apt,695.0,2,59,5.0,14,132,59,1
1184366862995736022,192170331,Cuauhtémoc,19.4252799,-99.1590424,Entire home/apt,1046.0,2,10,0.66,2,340,8,0
1184373238130658506,18420925,Cuauhtémoc,19.436599191211904,-99.15296410740967,Entire home/apt,600.0,1,41,2.82,14,145,35,1
1184397394781455145,577587782,Venustiano Carranza,19.444180353566107,-99.09680821351152,Entire home/apt,874.0,1,46,3.03,1,170,33,1
1184417863532698718,584921009,Cuauhtémoc,19.4088,-99.17543,Entire home/apt,941.0,1,4,0.34,21,285,4,0
1184480619452297358,92679034,Cuauhtémoc,19.422517230238245,-99.17334891961848,Shared room,575.0,1,83,5.41,7,191,65,1
1184579542344202709,333035396,Cuauhtémoc,19.4289635,-99.1380702,Entire home/apt,2856.0,1,5,0.49,156,346,5,0
1184724183797960863,455989965,Benito Juárez,19.38654725440255,-99.14524778723715,Entire home/apt,949.0,1,47,3.15,15,215,39,1
1184735839432365964,584921009,Cuauhtémoc,19.4088,-99.17543,Entire home/apt,847.0,1,7,0.76,21,196,7,0
1184736540250680701,584921009,Cuauhtémoc,19.4088,-99.17543,Entire home/apt,941.0,1,3,0.32,21,154,3,0
1184737886740103120,584921009,Cuauhtémoc,19.408798,-99.175438,Entire home/apt,556.0,1,12,0.94,21,286,10,0
1184738128482172855,584921009,Cuauhtémoc,19.4088,-99.17543,Entire home/apt,601.0,1,27,1.77,21,287,22,1
1184738384101641033,584921009,Cuauhtémoc,19.40773046927255,-99.17586565988144,Entire home/apt,769.0,1,47,3.17,21,302,39,1
1184738521927454998,584921009,Cuauhtémoc,19.40906,-99.17454,Entire home/apt,494.0,1,74,5.34,21,188,67,1
1184738699455527948,584921009,Cuauhtémoc,19.408253688652582,-99.17661819428396,Entire home/apt,1094.0,1,1,0.09,21,166,1,0
1184738859635072190,584921009,Cuauhtémoc,19.40820878099327,-99.17662845269314,Entire home/apt,1528.0,1,2,0.14,21,319,1,0
1184739155591565176,584921009,Cuauhtémoc,19.4088,-99.17543,Entire home/apt,685.0,1,32,2.11,21,319,24,1
1184739489904926303,584921009,Cuauhtémoc,19.408071609047013,-99.17484247541348,Entire home/apt,865.0,1,48,3.18,21,228,41,1
1184740156360396190,584921009,Cuauhtémoc,19.4088,-99.17543,Entire home/apt,601.0,1,25,1.66,21,285,18,1
1184740342328176224,584921009,Cuauhtémoc,19.4088,-99.17543,Entire home/apt,556.0,1,21,1.38,21,220,16,1
1184740524116630498,584921009,Cuauhtémoc,19.4088,-99.17543,Entire home/apt,601.0,1,28,1.85,21,186,21,1
1184741524280812819,584921009,Cuauhtémoc,19.4088,-99.17543,Entire home/apt,556.0,1,36,2.36,21,281,26,1
1184741765048965243,584921009,Cuauhtémoc,19.40759993327597,-99.17606074280448,Entire home/apt,1080.0,1,1,0.11,21,277,1,0
1184742064856636929,584921009,Cuauhtémoc,19.40792951818107,-99.17495299290466,Entire home/apt,675.0,1,16,1.08,21,284,8,1
1184743277272808588,584921009,Cuauhtémoc,19.4088,-99.17544,Entire home/apt,601.0,1,17,1.17,21,267,13,1
1184743720199747218,584921009,Cuauhtémoc,19.4088,-99.17544,Entire home/apt,601.0,1,26,1.71,21,308,21,1
1184744712459148481,584921009,Cuauhtémoc,19.4087965,-99.1754343,Entire home/apt,941.0,1,4,0.31,21,286,3,0
1184745110773237761,584921009,Cuauhtémoc,19.4087965,-99.1754343,Entire home/apt,941.0,1,13,0.94,21,267,12,0
1184778965242764486,577895076,La Magdalena Contreras,19.311461333245248,-99.23759154975414,Entire home/apt,2786.0,1,7,0.63,2,364,7,0
1184797544860725986,67201231,Benito Juárez,19.39706,-99.15045,Private room,540.0,2,1,0.08,1,268,0,0
1185004426591028575,46498758,Cuauhtémoc,19.40795241921635,-99.1743039793382,Entire home/apt,1482.0,1,33,2.2,8,184,29,1
1185151229866005147,168010575,Venustiano Carranza,19.418417897429407,-99.10008259629517,Entire home/apt,954.0,1,55,3.62,3,238,42,1
1185599439923270052,94880878,Venustiano Carranza,19.408402210715497,-99.1093609317312,Entire home/apt,946.0,2,14,0.95,1,30,7,0
1185725468988385423,154484160,Álvaro Obregón,19.34569667241883,-99.22643791884184,Entire home/apt,268.0,3,9,0.68,5,264,8,0
1185729270838667484,585316713,Cuajimalpa de Morelos,19.3667161,-99.2716504,Entire home/apt,964.0,3,22,1.5,2,362,14,1
1185745276725373190,450785032,Xochimilco,19.25162486145168,-99.09640811383724,Entire home/apt,558.0,1,24,1.62,3,360,21,1
1185755245261609814,581386595,Cuauhtémoc,19.420817369260647,-99.1500466048522,Entire home/apt,1170.0,1,1,0.09,1,89,1,0
1185986628923392646,333035396,Miguel Hidalgo,19.4376516,-99.1724718,Entire home/apt,1687.0,1,79,5.2,156,243,59,1
1186161259225629834,581673401,Álvaro Obregón,19.352982613072697,-99.18892407982874,Private room,810.0,1,0,0.0,1,365,0,0
1186234590734066977,547379024,Cuauhtémoc,19.40786,-99.16873,Private room,4254.0,1,0,0.0,24,148,0,0
1186293630088845390,319095769,Benito Juárez,19.4014114,-99.1640957,Private room,450.0,1,74,4.87,4,244,63,1
1186363721900141726,584326251,Cuauhtémoc,19.42874596822428,-99.16441719669396,Entire home/apt,802.0,1,69,4.58,5,288,56,1
1186364322864561037,584326251,Cuauhtémoc,19.4296277,-99.1652378,Entire home/apt,966.0,1,58,3.82,5,330,45,1
1186364745114244290,584326251,Cuauhtémoc,19.43026,-99.16452,Entire home/apt,917.0,1,62,4.14,5,286,57,1
1186369862399847828,584326251,Cuauhtémoc,19.4296277,-99.1652378,Entire home/apt,917.0,1,48,3.3,5,309,42,1
1186369902520446346,584326251,Cuauhtémoc,19.4296277,-99.1652378,Entire home/apt,790.0,1,81,5.32,5,275,70,1
1186417783751233300,5126969,Álvaro Obregón,19.3767741,-99.2589839,Entire home/apt,1860.0,1,33,2.16,42,238,26,1
1186461708253319998,5126969,Cuauhtémoc,19.41628,-99.15965,Entire home/apt,1198.0,1,21,1.37,42,227,18,1
1186467270843528374,5126969,Miguel Hidalgo,19.44307751310629,-99.2001277498996,Entire home/apt,3126.0,1,35,2.28,42,208,30,1
1186473724958893301,585524754,Cuauhtémoc,19.4437531,-99.1593195,Entire home/apt,910.0,3,22,2.0,1,345,22,1
1186515045633787933,5126969,Miguel Hidalgo,19.4433547,-99.2012755,Entire home/apt,4126.0,1,19,1.24,42,163,17,1
1186576149914761975,41666883,Benito Juárez,19.3863758,-99.150102,Private room,473.0,1,5,0.47,1,85,5,0
1186950489297360469,585662267,Cuauhtémoc,19.43243,-99.13543,Private room,1980.0,1,1,0.09,32,248,1,0
1187053917864461821,335583342,Benito Juárez,19.37447,-99.17587,Private room,684.0,1,34,2.27,1,242,16,1
1187068493551287401,265799871,Miguel Hidalgo,19.43702,-99.19982,Entire home/apt,1376.0,1,61,4.38,10,334,50,1
1187088677896295430,524946474,Cuauhtémoc,19.430320186575862,-99.16889533488188,Private room,1822.0,1,181,11.88,3,345,142,1
1187095871412752984,265799871,Miguel Hidalgo,19.4370198,-99.1998195,Entire home/apt,708.0,1,156,10.2,10,303,123,1
1187109585962878888,585718145,Cuajimalpa de Morelos,19.38415,-99.25291,Entire home/apt,713.0,1,51,3.47,4,308,44,1
1187110186886725640,585718145,Cuajimalpa de Morelos,19.38418,-99.25283,Entire home/apt,858.0,1,21,1.67,4,326,20,1
1187111804202386362,585718145,Cuajimalpa de Morelos,19.38238,-99.25604,Entire home/apt,493.0,1,31,2.04,4,0,24,0
1187114646588159260,524946474,Cuauhtémoc,19.42994,-99.16974,Private room,2264.0,1,1,0.16,3,344,1,0
1187121734807797808,10764020,Cuauhtémoc,19.40789714698673,-99.16001684147378,Entire home/apt,3487.0,1,21,1.49,164,278,18,1
1187160641704453548,100266645,Cuauhtémoc,19.42250543184823,-99.16884993949772,Entire home/apt,994.0,7,5,0.35,1,31,1,0
1187179270684422309,23468816,Cuauhtémoc,19.41392,-99.17704,Entire home/apt,3574.0,1,42,2.77,95,118,31,1
1187179900081888967,453185929,Cuauhtémoc,19.42858,-99.16025,Entire home/apt,1411.0,2,23,1.56,5,258,19,1
1187191423076770832,19255745,Cuauhtémoc,19.4040586,-99.167273,Entire home/apt,14386.0,2,36,2.5,12,319,30,1
1187269835146549014,50951150,Cuauhtémoc,19.40691,-99.17016,Entire home/apt,782.0,2,27,2.25,3,357,27,1
1187283698786191137,147254250,Cuauhtémoc,19.41277,-99.16631,Entire home/apt,1063.0,1,33,2.25,7,289,23,1
1187300782413137853,535525123,Miguel Hidalgo,19.40581709988604,-99.18950780296667,Entire home/apt,9000.0,4,0,0.0,1,60,0,0
1187612747034614359,51704171,Miguel Hidalgo,19.407601484336155,-99.18852510103136,Entire home/apt,926.0,1,11,0.73,1,364,8,0
1187669847949219428,3638597,Cuauhtémoc,19.41594,-99.1754,Private room,975.0,2,35,2.87,1,338,35,1
1187716280593078247,152385162,Cuauhtémoc,19.4086416,-99.1748177,Entire home/apt,2135.0,2,23,1.52,2,209,19,1
1187771806007382948,585911571,Coyoacán,19.34972818277139,-99.15454529140166,Entire home/apt,2229.0,2,16,1.15,2,165,12,1
1187817725352200958,319741942,Cuauhtémoc,19.4370134,-99.1521338,Private room,1287.0,1,3,0.27,5,357,3,0
1187844404769118198,585935045,Cuauhtémoc,19.4212,-99.17152,Entire home/apt,812.0,1,19,1.4,4,40,16,0
1187866984210097008,740759,Miguel Hidalgo,19.432437018087057,-99.19186860322952,Entire home/apt,1719.0,2,24,1.87,3,79,21,1
1187873148982766972,574609099,Azcapotzalco,19.4716477,-99.2083781,Entire home/apt,561.0,2,32,2.32,1,352,26,1
1187941915279588930,19255745,Cuauhtémoc,19.424140868579556,-99.15828985609171,Entire home/apt,2458.0,1,42,2.77,12,304,31,1
1188008737960201870,171228584,Coyoacán,19.35621,-99.14623,Entire home/apt,851.0,1,20,1.59,2,365,19,1
1188023207855036549,485482116,Cuauhtémoc,19.408365,-99.1745082,Entire home/apt,7279.0,1,0,0.0,7,365,0,0
1188111066001715679,585947120,Cuauhtémoc,19.40854953427599,-99.16737800537788,Entire home/apt,1800.0,14,0,0.0,1,88,0,0
1188397884355001661,348389387,Azcapotzalco,19.478351702640865,-99.1902127068576,Entire home/apt,419.0,1,74,4.91,59,337,55,1
1188401589807990789,348389387,Azcapotzalco,19.477600969197447,-99.18865267829928,Entire home/apt,503.0,1,90,6.03,59,363,70,1
1188435585186379722,551687463,Milpa Alta,19.214690508585868,-98.9911659434438,Private room,366.0,1,4,0.36,2,362,4,0
1188444617733941667,507181449,Coyoacán,19.3399135,-99.1826291,Entire home/apt,2280.0,1,64,4.58,1,353,51,1
1188455024719455507,19200354,Cuauhtémoc,19.4167921459154,-99.17506791651248,Entire home/apt,1348.0,1,83,5.72,3,221,71,1
1188525620316668649,11744712,Benito Juárez,19.36471,-99.17179,Entire home/apt,1269.0,3,41,2.74,1,364,31,1
1188542827825902854,459480186,Cuauhtémoc,19.41521104520029,-99.17057129788498,Private room,415.0,4,6,0.39,2,66,4,0
1188558312928085699,672282390,Benito Juárez,19.39504,-99.17035,Entire home/apt,2738.0,2,51,3.69,8,363,46,1
1188633793178567327,94889950,Miguel Hidalgo,19.44465164062855,-99.2019340325272,Entire home/apt,1166.0,2,33,2.21,34,263,23,1
1188644532681327912,95362409,Miguel Hidalgo,19.44865,-99.21971,Entire home/apt,2300.0,1,0,0.0,1,365,0,0
1188667406177142268,529144733,Venustiano Carranza,19.438169413353496,-99.08789929075132,Entire home/apt,278.0,1,33,2.19,11,3,25,0
1188705041748648436,136047642,Miguel Hidalgo,19.438851800611427,-99.18339029116436,Entire home/apt,1269.0,2,11,0.8,1,249,6,0
1188744870675509770,12741835,Cuauhtémoc,19.438586171767597,-99.14170395471272,Entire home/apt,844.0,1,68,4.5,9,286,51,1
1189142615535153493,228862358,Azcapotzalco,19.47003370766741,-99.16034067401746,Private room,275.0,6,1,0.07,2,41,0,0
1189285886570553275,586328234,Coyoacán,19.3414481,-99.1819667,Private room,347.0,2,43,3.06,2,62,38,1
1189289956244331205,471606054,Iztacalco,19.3905826,-99.1210912,Entire home/apt,1271.0,2,3,0.24,1,256,2,0
1189750892132723079,576557670,Álvaro Obregón,19.38640071332426,-99.19081259333082,Private room,1040.0,1,1,0.09,1,365,1,0
1189835819207749655,483207694,Xochimilco,19.28330763264216,-99.10767367460303,Private room,950.0,1,4,2.55,2,268,4,0
1189977737318449010,530701864,Azcapotzalco,19.4798944,-99.2025444,Private room,637.0,1,36,2.39,8,89,25,1
1190044026856464803,490856795,Tlalpan,19.30022402269672,-99.219028052173,Private room,751.0,1,0,0.0,5,205,0,0
1190064191743569627,490856795,Tlalpan,19.3005546182118,-99.21903335837104,Private room,534.0,2,0,0.0,5,303,0,0
1190076264517210542,212003090,Miguel Hidalgo,19.4003597,-99.1750413,Private room,621.0,3,24,1.89,1,149,21,1
1190594555661275095,555085841,Cuauhtémoc,19.454142722534357,-99.12523791151229,Entire home/apt,999.0,3,17,2.63,1,299,17,1
1190743454576957966,586699287,Benito Juárez,19.3844322,-99.1798254,Entire home/apt,998.0,3,36,2.52,1,333,31,1
1190776421545715068,6573910,Benito Juárez,19.39906,-99.17254,Entire home/apt,1154.0,2,71,4.83,2,175,58,1
1190859233321582175,347566584,Coyoacán,19.305771174471847,-99.17005649510652,Entire home/apt,980.0,2,7,0.48,3,93,3,0
1190867270619651210,169862836,Coyoacán,19.3450572,-99.1632564,Private room,800.0,2,6,0.51,5,210,6,0
1190881319035884757,168010575,Venustiano Carranza,19.435359269925247,-99.09335009629518,Entire home/apt,798.0,1,69,4.62,3,267,53,1
1190884079214352534,72369969,Cuauhtémoc,19.4184702,-99.1471074,Entire home/apt,1024.0,5,35,2.38,1,208,27,1
1190990290580738715,11288823,Cuauhtémoc,19.4184868,-99.1636484,Entire home/apt,4201.0,3,23,1.65,2,79,21,1
1191385075355697869,240103307,Cuauhtémoc,19.42292792840933,-99.15356648208171,Private room,630.0,2,41,2.83,1,23,31,0
1191417101465990489,10762795,Cuauhtémoc,19.417843193863305,-99.16722547262908,Entire home/apt,3035.0,2,54,3.63,1,225,44,1
1191444145619005430,97848224,Benito Juárez,19.380678441762537,-99.15175373772352,Private room,396.0,1,26,1.84,1,334,25,1
1191446716304163704,5930680,Cuauhtémoc,19.420100390681057,-99.15464146839378,Entire home/apt,1710.0,1,0,0.0,1,175,0,0
1191542705089798222,586927325,Miguel Hidalgo,19.40594,-99.1786,Entire home/apt,1301.0,2,18,2.08,1,294,18,1
1191551616625533679,183196955,Álvaro Obregón,19.36279383380933,-99.19020482441604,Entire home/apt,1164.0,2,22,1.48,1,351,17,1
1191559346924066949,104953556,Cuauhtémoc,19.41537,-99.15958,Entire home/apt,6897.0,1,41,2.83,58,333,34,1
1191573822835876349,560689517,Cuauhtémoc,19.4359765,-99.1343059,Entire home/apt,1180.0,1,109,7.45,22,232,90,1
